102006,2,0,0,0,0,0,0,0,33,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,0,0,0,0,0,0,0,0
102006,3,0,0,0,0,0,0,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,0,0,0,0,0,0
102006,4,0,0,0,0,0,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,0,0,0,0,0
102006,5,0,11,0,0,0,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,0,0,0,0,0,0,0,0,0,0,0
102007,1,0,0,22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,0,0,0,0
102007,2,0,33,55,0,11,0,22,33,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,0,0,0
102007,3,0,11,22,0,0,0,33,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,0,0,0,0,0,0,0
102007,4,0,0,11,11,0,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,0,0,0,0,0,0
102007,5,0,22,0,0,0,0,11,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,0
102008,1,0,0,0,0,0,0,0,22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,0,0,0,0,0,0,0,0
102008,2,0,0,11,0,0,0,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,0
102008,3,0,0,11,0,0,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,0,22,0,0,0,0,0,0,0
102008,4,0,77,33,0,11,11,33,0,0,21,0,0,0,0,0,0,0,0,0,0,0,0,0,11,0,0,0,0,0,11,0,0,0,0
102008,5,0,11,44,0,0,0,0,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,0,0,0,0,0,0,0
201001,1,11,44,0,0,0,22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,0,0,0,0,0,0,0,0,0,0,0
201001,2,22,0,0,0,0,0,33,0,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,0,0,0,0,0,0,0,0,0
201001,3,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0
201001,4,0,44,0,0,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,0,0,0,0,0,0,0,0,0,0
201001,5,11,33,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,0,0,0,0,0,0,0,0,0,0,0,0
201002,1,0,198,44,110,22,0,55,11,66,0,0,0,0,0,0,0,0,0,0,0,0,11,11,11,0,0,11,0,0,0,0,0,0,0
201002,2,0,55,88,22,44,11,11,11,44,0,0,0,0,0,0,0,0,0,0,0,0,32,0,0,11,0,0,11,0,0,0,0,0,0
201002,3,0,0,0,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,0,0,21,0,11,0,0,0,0,0,0,0,0,0
201002,4,0,11,0,0,0,0,0,11,11,0,0,0,0,0,0,0,0,0,0,0,0,11,0,0,0,0,0,0,0,0,0,0,0,0
201002,5,0,22,33,22,33,0,33,33,44,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,0,0,0,0,0
202001,1,28,140,112,56,0,0,182,154,70,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,0,0,0
202001,2,84,0,56,14,14,14,56,0,0,14,0,0,0,0,0,0,0,0,0,0,14,14,0,0,0,0,0,0,0,0,0,0,0,0
202001,3,28,112,84,28,14,42,28,42,28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,0,14,0,0,0,0
202001,4,0,14,0,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,0,0,28,0,0,0,0,0,0,0,0,0
202001,5,14,84,84,28,0,0,42,84,0,0,0,0,0,0,0,0,0,0,0,0,0,14,28,0,0,0,0,0,14,0,0,0,0,0
202002,1,0,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,0,0,0,0
202002,2,0,0,77,22,0,0,11,33,0,0,0,0,0,0,0,0,0,0,0,0,11,11,0,0,0,0,11,0,0,0,0,0,0,0
202002,3,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
202004,1,750,0,0,150,150,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,150,0,0,0,0,0,0,0,0,0
202004,2,0,450,300,0,0,0,0,150,0,0,0,0,0,0,0,0,0,0,0,0,0,150,0,0,0,0,0,0,0,0,0,0,0,0
202004,3,0,300,1050,0,0,450,150,451,300,300,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,150,0,0,0
202004,4,0,0,0,0,0,0,0,0,150,0,0,0,0,0,0,0,0,0,0,0,0,0,150,0,0,0,0,0,0,0,150,0,0,0
202004,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,150,0,0,0,0,0,0,0,0,0,0,0
203001,1,24,192,408,120,36,0,48,48,24,0,0,0,0,0,0,0,0,0,0,0,0,24,12,12,36,0,12,0,0,0,0,0,0,0
203001,2,0,0,0,0,0,12,0,0,12,0,0,0,0,0,0,0,0,0,0,0,12,0,0,12,0,0,0,0,0,0,12,0,0,0
203001,3,36,156,168,60,12,36,49,12,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,0,0,0
203001,4,12,84,108,48,0,12,24,36,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,12,0,0,0,0,0,0
203001,5,0,0,0,0,0,0,22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,0,12,0,0,24,12,0,0,0
203002,1,22,0,11,0,0,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,0,11,0,0,0,0,0,0,0,0
203002,2,0,0,11,0,0,0,0,0,0,0,0,0,0,0,11,0,0,0,0,11,0,11,0,0,11,11,0,0,11,0,11,0,11,0
203002,3,33,198,329,55,33,22,88,66,55,0,0,0,0,0,0,0,0,0,0,22,0,11,0,0,11,0,0,11,22,0,11,0,0,0
203002,4,66,33,55,22,44,0,0,66,22,0,0,0,11,0,0,0,11,0,0,0,0,0,11,11,0,0,0,0,0,11,0,0,0,0
203002,5,110,241,77,88,0,22,66,55,33,0,0,0,0,0,0,0,0,0,0,0,0,11,0,0,11,22,0,32,0,0,0,0,0,0
203003,1,0,12,36,0,12,0,48,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,0
203003,2,0,12,24,0,0,0,24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,0,0,0,0,0,0
203003,3,0,0,0,0,0,12,60,12,36,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,0,0,0,0,0,0,0,0,0
203003,4,0,12,0,0,0,12,36,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,0,0,0,0,0,0,0,0
203003,5,0,12,12,0,0,0,0,0,0,0,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,0,0
203004,1,50,275,325,225,100,225,525,750,626,275,0,25,0,0,0,25,0,0,51,0,0,25,0,0,25,25,0,0,25,0,0,25,0,0
203004,2,0,0,0,0,0,0,0,25,25,0,0,0,0,0,0,0,0,0,0,0,25,25,0,0,25,25,50,0,0,0,0,0,25,0
203004,3,252,501,1152,675,375,227,475,376,0,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25,0,0,0,0
203004,4,25,150,0,100,0,0,0,100,125,0,0,0,0,0,0,0,0,25,0,0,0,0,0,0,0,0,0,25,0,0,0,0,0,0
203004,5,50,25,25,25,50,0,0,0,50,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25,0,0,0,0,0,0,0,0
203005,1,379,1336,138,96,32,256,322,128,96,0,0,0,0,0,0,0,0,0,0,0,0,0,16,32,16,0,16,0,20,43,59,16,0,0
203005,2,725,1465,176,144,32,482,432,112,64,32,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32,0,16,16,0,0,32,16,16,0
203005,3,692,1366,577,256,16,209,514,96,128,32,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32,16,0,0,0,0
203005,4,0,30,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,0,16,16,0,16,16,16,0,0,16,0,0
203005,5,81,240,321,288,0,80,240,385,122,16,0,0,0,0,0,0,0,0,0,0,16,32,0,33,0,16,64,0,0,32,0,0,0,0
203006,1,0,13,0,0,0,0,0,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,0,0,0,0,0,0,0,0,0,0,0
203006,2,0,0,0,0,0,0,77,13,13,0,0,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
203006,3,0,13,0,0,0,0,13,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,0,0,0,0,0
203006,4,0,0,0,0,0,39,39,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,0,0,0,0,0,0
203006,5,0,13,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,33,0,0,0,0,0,0,0,0,0,0,0
203007,1,0,16,64,32,0,0,16,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,0,0,0,0,0,0,0
203007,2,0,16,0,0,0,0,48,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,0,0,0,0,0,0
203007,3,80,240,64,64,48,209,208,97,80,32,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,0,0,0,0,0,0,0
203007,4,16,96,128,0,0,0,48,48,16,16,0,0,0,0,0,0,0,0,0,0,0,16,0,0,0,0,0,0,16,0,0,16,0,0
203007,5,0,0,0,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,0,0,0,0,0,0,0,0,0,0,0,0
203008,1,33,22,0,11,0,0,22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,0,0,0,0,0,0,0,0,0,0,0,0
203008,2,11,44,22,22,0,0,33,22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,0,0,0,0,0,0,0,0,0,0
203008,3,11,66,22,0,0,21,44,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,0,0
203008,4,22,66,77,33,0,66,22,43,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,0,11,0,0,0,0,0
203008,5,11,11,22,0,0,11,0,0,11,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,0,0,0,0,0,0,0,0
204001,1,748,715,187,22,0,88,22,22,33,0,0,0,0,0,0,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
204001,2,1167,792,242,11,0,253,77,22,0,0,0,0,11,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,22,33,22,33,33
204001,3,1688,2531,649,154,11,188,253,66,55,22,0,0,11,0,0,0,0,0,0,0,0,0,0,0,0,11,0,0,0,0,0,0,11,0
204001,4,0,0,22,0,0,0,0,11,0,0,0,0,11,0,11,11,0,0,0,0,0,11,0,0,0,0,0,11,0,0,11,33,0,11
204001,5,66,22,44,44,0,11,0,0,0,0,0,22,11,34,0,0,22,11,0,0,11,0,22,0,33,44,33,33,22,33,44,0,0,11
205001,1,144,307,216,90,0,90,37,90,54,18,0,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18,0
205001,2,18,162,54,18,0,0,0,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,37,0
205001,3,0,18,18,18,0,0,18,0,0,0,36,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
205001,4,0,36,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,37,0,18,18
205001,5,36,180,126,0,0,55,18,18,18,0,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
205002,1,140,168,28,28,0,0,0,0,28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,28,0,0,0,0,0
205002,2,0,56,84,0,0,0,140,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,28
205002,3,28,56,112,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,28,0,0,0,0,0,0,0,0,0,28,0,0,0,0
205002,4,56,280,84,0,84,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,28,0,0,0,0,0,0
205002,5,28,56,0,0,28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,28,0,0
205004,1,0,372,723,239,44,0,22,143,33,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,0
205004,2,44,306,316,43,44,11,0,22,11,11,0,0,0,0,0,0,0,0,0,11,0,0,11,0,11,0,0,0,0,0,0,0,0,0
205004,3,11,76,77,44,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,0,0,0,0,0,0,0,11,11,0
205004,4,0,55,381,99,33,11,0,64,99,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22
205004,5,11,22,165,121,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,11,0,0,0,0,0,0
205005,1,456,152,38,0,0,38,0,0,38,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,38,0,0,0,0,0
205005,2,456,1558,152,0,0,38,0,0,38,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,76,0,0,0,0,0,0
205005,3,76,0,38,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,38,0,0,0,0,0,0,0,0
205005,4,380,38,38,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,38,0,0,0,38
205005,5,35,245,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,38,0,0,0,0
301001,1,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,0,0,0,0,0
301001,2,0,0,0,0,0,0,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0
301001,3,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0
301001,4,0,8,8,8,0,0,8,0,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0
301001,5,0,0,8,0,0,24,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,8,16,8,33,8,0,0,0,0,0
301002,1,19,0,0,0,0,57,0,19,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19,0,0,0,0,0,0,0
301002,2,0,19,76,19,0,0,0,0,57,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19,0,0,0,0,0,0,0,0
301002,3,19,58,57,76,19,38,38,38,38,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19,0,0,0,19,0,0,0,0,0,0
301002,4,0,0,0,0,0,0,38,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19,0,0,0,0,0,0,0,0
301002,5,0,0,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19,0,0,0,0,19,19,0,0,19,0,0,0
301003,1,0,44,0,11,0,11,0,0,11,0,21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22,11,0,0,22,22,22,0,11
301003,2,0,0,0,0,0,0,0,0,0,11,11,0,0,0,0,0,0,0,0,0,0,11,11,0,22,11,0,0,0,11,11,0,0,0
301003,3,0,11,0,0,0,0,0,0,0,11,0,0,0,0,0,0,0,11,0,0,0,0,22,11,11,0,0,0,0,22,11,0,0,11
301003,4,0,0,0,11,0,0,22,11,11,0,0,11,0,0,0,0,0,0,0,21,0,0,0,0,22,11,11,11,0,0,11,0,11,0
301003,5,0,0,11,11,0,0,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,0,0,0,0,0,0,0,0
302001,1,27,90,152,90,80,0,27,45,27,0,0,0,0,0,0,0,0,0,0,0,9,0,0,9,0,0,0,0,0,0,0,0,0,0
302001,2,0,0,0,0,0,0,0,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0
302001,3,54,725,2900,1031,661,116,767,1332,593,446,0,0,0,0,0,0,0,0,0,0,9,9,0,0,0,18,9,0,0,0,0,0,0,0
302001,4,18,27,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0
302001,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,9,0,0,0,0,0,9,0,0,0,0,0
302002,1,0,26,13,0,0,0,26,26,0,0,0,0,0,0,0,0,0,0,39,0,13,0,26,13,13,0,52,26,39,0,39,39,0,26
302002,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,0,0,0,0,0,0,0
302002,3,0,13,52,26,26,0,0,0,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,0,0,0,0,0,0,0,0
302002,4,0,13,0,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,0,0,0,0,0,0,0,13,0,0,0,0,0,0
302002,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,0,0,0,0,0,0,0,0,0,0,0,0
303001,1,0,0,7,14,7,0,7,7,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0
303001,2,7,21,21,7,0,0,14,49,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0
303001,3,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,0,0,0,0,0,0,0,0
303001,4,0,168,1050,1225,91,14,119,889,336,98,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21,7,0,7,0,28,0,0,0,0
303001,5,56,98,14,14,7,28,56,0,21,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,7,0,0,0,0,0,0,0
303002,1,0,88,109,0,11,0,21,0,98,11,0,0,0,0,0,0,0,0,0,0,0,0,11,0,0,0,0,0,0,0,0,0,0,0
303002,2,77,546,32,11,0,120,175,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,0,0,22,11,0,0
303002,3,0,359,120,109,0,0,252,164,32,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22,0,0,0,0,0,0,0
303002,4,0,11,0,11,0,0,21,0,22,0,0,0,0,0,0,0,0,0,0,0,0,11,21,0,11,0,22,0,11,0,0,0,0,0
303002,5,0,66,44,44,43,0,66,22,33,22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,11,0,11,21,0,0,0,0
304001,1,18,126,648,1836,1890,0,54,36,126,0,0,0,0,0,0,0,0,18,18,0,54,18,18,18,0,0,0,0,0,0,0,18,0,0
304001,2,414,1980,1476,1062,432,108,810,594,504,0,0,0,0,0,0,0,0,0,0,0,18,0,0,0,0,0,54,36,18,0,0,0,0,0
304001,3,36,450,288,108,126,0,108,108,36,36,0,0,0,0,0,0,0,18,36,54,0,36,18,0,54,54,36,0,0,18,0,18,0,18
304001,4,0,234,18,0,0,18,54,18,0,0,0,18,18,0,0,0,0,0,0,0,0,0,0,0,0,18,0,36,36,54,36,0,0,0
304001,5,54,144,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18,0,0,0,0,0,0,0,0
304002,1,0,27,36,9,0,0,0,0,27,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,9,9,0,0,0,0,0,0
304002,2,27,9,0,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,0,0,0,0,0
304002,3,9,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,0,0,0,0,9,0,0,0,0,0
304002,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0
304002,5,0,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,0,0
304003,1,0,0,0,0,0,0,11,11,0,0,0,0,0,0,0,0,0,0,0,0,0,11,0,0,0,0,0,0,0,0,0,0,0,0
304003,2,0,88,22,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0
304003,3,0,11,0,11,0,0,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,11,0,0,0,0,11,0,0,0,0,0
